Yauheni RYZHOU POSITION,Yauheni RYZHOU LAP TIME,Yauheni RYZHOU ELAPSED TIME,Nihad BASIC POSITION,Nihad BASIC LAP TIME,Nihad BASIC ELAPSED TIME,Jeremy MASSON POSITION,Jeremy MASSON LAP TIME,Jeremy MASSON ELAPSED TIME,Freek van der WART POSITION,Freek van der WART LAP TIME,Freek van der WART ELAPSED TIME
3,7.36,7.36,4,7.54,7.54,1,7.15,7.15,2,7.30,7.30
3,9.55,16.91,4,9.75,17.29,1,9.55,16.70,2,9.50,16.80
3,9.06,25.97,4,9.23,26.52,2,9.07,25.77,1,8.96,25.76
3,8.96,34.93,4,9.45,35.97,2,9.05,34.82,1,8.89,34.65
3,9.19,44.113,4,9.86,45.830,2,9.23,44.045,1,9.14,43.787
