Serhiy LIFYRENKO POSITION,Serhiy LIFYRENKO LAP TIME,Serhiy LIFYRENKO ELAPSED TIME,Maxime CHATAIGNIER POSITION,Maxime CHATAIGNIER LAP TIME,Maxime CHATAIGNIER ELAPSED TIME,Matus UZAK POSITION,Matus UZAK LAP TIME,Matus UZAK ELAPSED TIME,Assen PANDOV POSITION,Assen PANDOV LAP TIME,Assen PANDOV ELAPSED TIME
0,7.238,7.238,0,7.146,7.146,0,7.634,7.634,0,6.982,6.982
0,9.452,16.691,0,9.377,16.523,0,9.473,17.107,0,9.371,16.353
0,9.275,25.966,0,9.094,25.616,0,9.074,26.182,0,9.317,25.671
0,9.184,35.149,0,9.250,34.866,0,9.311,35.493,0,9.245,34.916
0,,,0,,,0,,,0,,
