Nina EVTEEVA POSITION,Nina EVTEEVA LAP TIME,Nina EVTEEVA ELAPSED TIME,Katerina NOVOTNA POSITION,Katerina NOVOTNA LAP TIME,Katerina NOVOTNA ELAPSED TIME,Mai SHINKAI POSITION,Mai SHINKAI LAP TIME,Mai SHINKAI ELAPSED TIME,Marina GEORGIEVA-NIKOLOVA POSITION,Marina GEORGIEVA-NIKOLOVA LAP TIME,Marina GEORGIEVA-NIKOLOVA ELAPSED TIME
2,7.590,7.590,1,7.270,7.270,3,7.760,7.760,4,7.820,7.820
2,9.810,17.410,1,9.790,17.060,4,10.040,17.810,3,9.740,17.560
2,9.310,26.720,1,9.420,26.490,4,9.540,27.350,3,9.320,26.890
2,9.520,36.240,1,9.520,36.010,4,9.730,37.090,3,9.390,36.280
2,9.830,46.080,1,9.890,45.900,4,10.380,47.470,3,9.940,46.230
