Samuel BELANGER-MARCEAU POSITION,Samuel BELANGER-MARCEAU LAP TIME,Samuel BELANGER-MARCEAU ELAPSED TIME,Dmitry MIGUNOV POSITION,Dmitry MIGUNOV LAP TIME,Dmitry MIGUNOV ELAPSED TIME,WU Dajing POSITION,WU Dajing LAP TIME,WU Dajing ELAPSED TIME,PIVIROTTO Ryan POSITION,PIVIROTTO Ryan LAP TIME,PIVIROTTO Ryan ELAPSED TIME,Rafal GRYCNER POSITION,Rafal GRYCNER LAP TIME,Rafal GRYCNER ELAPSED TIME
5,10.03,10.03,1,6.79,6.79,2,6.91,6.91,4,7.55,7.55,3,7.20,7.20
5,11.20,21.23,1,8.95,15.74,2,9.03,15.94,4,9.22,16.77,3,9.26,16.46
5,10.10,31.33,1,8.46,24.20,2,8.47,24.41,3,8.57,25.34,4,9.05,25.51
5,10.87,42.20,1,8.59,32.79,2,8.51,32.92,3,8.80,34.14,4,9.04,34.55
5,10.16,52.354,1,8.71,41.498,2,8.75,41.661,3,8.97,43.109,4,9.24,43.784
