FAN Kexin POSITION,FAN Kexin LAP TIME,FAN Kexin ELAPSED TIME,PIERRON Veronique POSITION,PIERRON Veronique LAP TIME,PIERRON Veronique ELAPSED TIME,GUO Yihan POSITION,GUO Yihan LAP TIME,GUO Yihan ELAPSED TIME,HUOT MARCHAND Tifany POSITION,HUOT MARCHAND Tifany LAP TIME,HUOT MARCHAND Tifany ELAPSED TIME
1,7.33,7.33,2,7.52,7.52,3,7.63,7.63,4,7.92,7.92
1,9.42,16.75,2,9.32,16.84,3,9.45,17.08,4,9.68,17.60
1,8.75,25.50,2,8.90,25.74,3,8.80,25.88,4,9.09,26.69
1,8.96,34.46,2,8.90,34.64,3,8.88,34.76,4,9.29,35.98
1,9.21,43.656,2,9.16,43.787,3,9.09,43.839,4,9.40,45.374
