START_POS_1 POSITION,START_POS_1 LAP TIME,START_POS_1 ELAPSED TIME,START_POS_2 POSITION,START_POS_2 LAP TIME,START_POS_2 ELAPSED TIME,START_POS_3 POSITION,START_POS_3 LAP TIME,START_POS_3 ELAPSED TIME,START_POS_4 POSITION,START_POS_4 LAP TIME,START_POS_4 ELAPSED TIME,START_POS_5 POSITION,START_POS_5 LAP TIME,START_POS_5 ELAPSED TIME,START_POS_6 POSITION,START_POS_6 LAP TIME,START_POS_6 ELAPSED TIME,START_POS_7 POSITION,START_POS_7 LAP TIME,START_POS_7 ELAPSED TIME,START_POS_8 POSITION,START_POS_8 LAP TIME,START_POS_8 ELAPSED TIME,season,competition,event,gender,round,race
2,8.92,8.92,3,9.07,,4,9.16,9.16,1,8.78,8.78,5,9.25,9.25,6,9.42,9.42,7,9.57,9.57,8,9.73,9.73,2018-2019,ISU World Cup 2018/19 - Salt Lake City (USA),1500m,m,Semifinals,1
1,12.17,21.09,3,12.05,,2,11.94,21.10,4,12.36,21.14,5,11.96,21.21,6,12.04,21.46,8,12.20,21.77,7,11.90,21.63,2018-2019,ISU World Cup 2018/19 - Salt Lake City (USA),1500m,m,Semifinals,1
4,9.92,31.01,3,9.79,,2,9.67,30.77,5,9.98,31.12,1,9.52,30.73,6,9.82,31.28,7,9.64,31.41,8,9.81,31.44,2018-2019,ISU World Cup 2018/19 - Salt Lake City (USA),1500m,m,Semifinals,1
5,9.79,40.80,3,9.68,,2,9.69,40.46,4,9.57,40.69,1,9.66,40.39,7,9.65,40.93,6,9.50,40.91,8,9.67,41.11,2018-2019,ISU World Cup 2018/19 - Salt Lake City (USA),1500m,m,Semifinals,1
5,9.94,50.74,3,9.96,,2,9.94,50.40,3,9.86,50.55,1,9.91,50.30,7,10.01,50.94,6,9.94,50.85,8,10.01,51.12,2018-2019,ISU World Cup 2018/19 - Salt Lake City (USA),1500m,m,Semifinals,1
5,9.61,1:00.35,4,9.69,,1,9.39,59.79,3,9.48,1:00.03,2,9.62,59.92,7,9.63,1:00.57,6,9.61,1:00.46,8,9.55,1:00.67,2018-2019,ISU World Cup 2018/19 - Salt Lake City (USA),1500m,m,Semifinals,1
6,9.30,1:09.65,4,9.30,,1,9.43,1:09.22,3,9.44,1:09.47,2,9.43,1:09.35,7,9.18,1:09.75,5,9.10,1:09.56,8,9.23,1:09.90,2018-2019,ISU World Cup 2018/19 - Salt Lake City (USA),1500m,m,Semifinals,1
6,9.23,1:18.88,5,9.24,,1,9.13,1:18.35,3,9.10,1:18.57,2,9.12,1:18.47,7,9.24,1:18.99,4,9.09,1:18.65,8,9.21,1:19.11,2018-2019,ISU World Cup 2018/19 - Salt Lake City (USA),1500m,m,Semifinals,1
6,9.00,1:27.88,5,9.03,,1,9.10,1:27.45,3,9.02,1:27.59,2,9.11,1:27.58,7,9.03,1:28.02,4,9.08,1:27.73,8,9.04,1:28.15,2018-2019,ISU World Cup 2018/19 - Salt Lake City (USA),1500m,m,Semifinals,1
6,8.80,1:36.68,4,8.71,,2,8.90,1:36.35,1,8.58,1:36.17,3,8.85,1:36.43,7,8.75,1:36.77,5,8.86,1:36.59,8,8.77,1:36.92,2018-2019,ISU World Cup 2018/19 - Salt Lake City (USA),1500m,m,Semifinals,1
6,8.64,1:45.32,2,8.59,,3,8.77,1:45.12,4,8.99,1:45.16,1,8.56,1:44.99,7,8.62,1:45.39,5,8.69,1:45.28,8,8.72,1:45.64,2018-2019,ISU World Cup 2018/19 - Salt Lake City (USA),1500m,m,Semifinals,1
6,8.95,1:54.27,2,8.70,,4,8.96,1:54.08,3,8.84,1:54.00,1,8.72,1:53.71,7,8.90,1:54.29,5,8.90,1:54.18,8,8.81,1:54.45,2018-2019,ISU World Cup 2018/19 - Salt Lake City (USA),1500m,m,Semifinals,1
5,9.08,2:03.35,2,8.77,,4,9.15,2:03.23,3,8.80,2:02.80,1,8.77,2:02.48,6,9.08,2:03.37,7,9.26,2:03.44,8,9.22,2:03.67,2018-2019,ISU World Cup 2018/19 - Salt Lake City (USA),1500m,m,Semifinals,1
5,9.21,2:12.564,2,8.91,,0,9.10,2:12.33,3,8.75,2:11.55,1,8.95,2:11.43,0,8.95,2:12.32,6,9.40,2:12.844,7,9.64,2:13.310,2018-2019,ISU World Cup 2018/19 - Salt Lake City (USA),1500m,m,Semifinals,1
