Shaoang LIU POSITION,Shaoang LIU LAP TIME,Shaoang LIU ELAPSED TIME,SITNIKOV Pavel POSITION,SITNIKOV Pavel LAP TIME,SITNIKOV Pavel ELAPSED TIME,DESMET Stijn POSITION,DESMET Stijn LAP TIME,DESMET Stijn ELAPSED TIME,MIGUNOV Dmitry POSITION,MIGUNOV Dmitry LAP TIME,MIGUNOV Dmitry ELAPSED TIME,AYRAPETYAN Denis POSITION,AYRAPETYAN Denis LAP TIME,AYRAPETYAN Denis ELAPSED TIME
1,6.70,6.70,2,6.84,6.84,3,6.98,6.98,4,7.10,7.10,5,7.26,7.26
1,8.68,15.38,2,8.66,15.50,3,8.70,15.68,4,8.71,15.81,5,8.73,15.99
1,8.35,23.73,2,8.30,23.80,3,8.23,23.91,4,8.24,24.05,5,8.29,24.28
1,8.47,32.20,2,8.48,32.28,3,8.47,32.38,4,8.40,32.45,5,8.40,32.68
1,8.73,40.93,2,8.76,41.04,4,8.83,41.21,3,8.65,41.10,5,8.73,41.414
