FAN Kexin POSITION,FAN Kexin LAP TIME,FAN Kexin ELAPSED TIME,Biba SAKURAI POSITION,Biba SAKURAI LAP TIME,Biba SAKURAI ELAPSED TIME,Alyson DUDEK POSITION,Alyson DUDEK LAP TIME,Alyson DUDEK ELAPSED TIME,KIM Min-Jung POSITION,KIM Min-Jung LAP TIME,KIM Min-Jung ELAPSED TIME
1,7.22,7.22,2,7.40,7.40,3,7.68,7.68,4,7.78,7.78
1,9.53,16.75,2,9.59,16.99,3,9.59,17.27,4,9.54,17.32
1,9.18,25.93,2,9.09,26.08,3,8.96,26.23,4,9.04,26.36
1,9.31,35.24,2,9.22,35.30,3,9.11,35.34,4,9.12,35.48
1,9.48,44.720,0,,PEN,3,20.74,56.074,2,9.59,45.064
