QU Chunyu POSITION,QU Chunyu LAP TIME,QU Chunyu ELAPSED TIME,SEO Whi Min POSITION,SEO Whi Min LAP TIME,SEO Whi Min ELAPSED TIME,KIKUCHI Moemi POSITION,KIKUCHI Moemi LAP TIME,KIKUCHI Moemi ELAPSED TIME,PROSVIRNOVA Sofia POSITION,PROSVIRNOVA Sofia LAP TIME,PROSVIRNOVA Sofia ELAPSED TIME
1,7.42,7.42,2,7.56,7.56,4,7.75,7.75,3,7.69,7.69
1,9.30,16.72,2,9.35,16.91,4,9.48,17.23,3,9.31,17.00
1,8.84,25.56,2,8.80,25.71,4,8.90,26.13,3,8.77,25.77
1,8.94,34.50,2,8.95,34.66,4,9.01,35.14,3,8.99,34.76
1,9.16,43.66,2,9.11,43.77,4,9.28,44.42,3,9.15,43.91
