FAN Kexin POSITION,FAN Kexin LAP TIME,FAN Kexin ELAPSED TIME,EFREMENKOVA Ekaterina POSITION,EFREMENKOVA Ekaterina LAP TIME,EFREMENKOVA Ekaterina ELAPSED TIME,CHOI Min Jeong POSITION,CHOI Min Jeong LAP TIME,CHOI Min Jeong ELAPSED TIME,LI Jinyu POSITION,LI Jinyu LAP TIME,LI Jinyu ELAPSED TIME,MONVOISIN Aurelie POSITION,MONVOISIN Aurelie LAP TIME,MONVOISIN Aurelie ELAPSED TIME
1,7.29,7.29,3,7.50,7.50,2,7.37,7.37,5,7.74,7.74,4,7.62,7.62
1,9.36,16.65,3,9.39,16.89,2,9.38,16.75,5,9.30,17.04,4,9.34,16.96
1,8.77,25.42,3,8.69,25.58,2,8.82,25.57,5,8.78,25.82,4,8.84,25.80
1,8.78,34.20,2,8.74,34.32,3,8.90,34.47,4,8.74,34.56,5,8.89,34.69
1,9.07,43.27,0,9.01,43.33,0,8.85,43.32,4,9.21,43.776,5,9.10,43.797
