HU Ze POSITION,HU Ze LAP TIME,HU Ze ELAPSED TIME,Peter DARAZS POSITION,Peter DARAZS LAP TIME,Peter DARAZS ELAPSED TIME,Roberto SERRA POSITION,Roberto SERRA LAP TIME,Roberto SERRA ELAPSED TIME,Ryan BEDFORD POSITION,Ryan BEDFORD LAP TIME,Ryan BEDFORD ELAPSED TIME
0,6.876,6.876,0,7.148,7.148,0,7.205,7.205,0,7.129,7.129
0,9.060,15.936,0,9.031,16.179,0,8.779,15.984,0,9.214,16.343
0,8.838,24.774,0,8.852,25.031,0,8.783,24.767,0,8.795,25.138
0,9.030,33.804,0,8.954,33.985,0,9.203,33.969,0,8.848,33.986
0,9.439,43.243,0,9.223,43.208,0,,,0,9.252,43.238
