SHULGINOV Alexander POSITION,SHULGINOV Alexander LAP TIME,SHULGINOV Alexander ELAPSED TIME,DESMET Stijn POSITION,DESMET Stijn LAP TIME,DESMET Stijn ELAPSED TIME,Firat YARDIMCI POSITION,Firat YARDIMCI LAP TIME,Firat YARDIMCI ELAPSED TIME,Michal DOMANSKI POSITION,Michal DOMANSKI LAP TIME,Michal DOMANSKI ELAPSED TIME
1,6.82,6.82,3,7.32,7.32,2,7.19,7.19,4,7.39,7.39
1,8.73,15.55,4,9.51,16.83,2,8.91,16.10,3,9.33,16.72
1,8.39,23.94,4,8.60,25.43,2,8.65,24.75,3,8.69,25.41
1,8.66,32.60,3,9.07,34.50,2,8.87,33.62,4,9.18,34.59
1,8.89,41.49,3,9.20,43.70,2,8.99,42.61,4,9.26,43.817
