TEKSE Csongor POSITION,TEKSE Csongor LAP TIME,TEKSE Csongor ELAPSED TIME,Yu MIURA POSITION,Yu MIURA LAP TIME,Yu MIURA ELAPSED TIME,WEI Jiguang POSITION,WEI Jiguang LAP TIME,WEI Jiguang ELAPSED TIME,KOLODYAZHNYY Oleksandr POSITION,KOLODYAZHNYY Oleksandr LAP TIME,KOLODYAZHNYY Oleksandr ELAPSED TIME,Stefan DRAB POSITION,Stefan DRAB LAP TIME,Stefan DRAB ELAPSED TIME
0,26.269,26.269,0,15.496,15.496,0,15.696,15.696,0,15.854,15.854,0,15.820,15.820
0,10.694,36.963,0,10.934,26.430,0,10.749,26.446,0,10.844,26.698,0,10.973,26.793
0,10.694,47.657,0,9.821,36.251,0,10.354,36.800,0,10.044,36.742,0,9.974,36.767
0,10.583,58.240,0,9.768,46.018,0,8.960,45.760,0,10.092,46.833,0,9.367,46.134
0,,,0,9.866,55.885,0,9.984,55.744,0,10.130,56.963,0,9.672,55.807
0,,1:09.661,0,9.832,1:05.716,0,9.727,1:05.471,0,10.742,1:07.705,0,9.579,1:05.386
0,11.446,1:21.107,0,10.373,1:16.089,0,10.123,1:15.594,0,10.419,1:18.125,0,10.256,1:15.642
0,11.687,1:32.795,0,9.486,1:25.574,0,9.134,1:24.728,0,11.157,1:29.281,0,10.018,1:25.660
0,,,0,,,0,,,0,,,0,,
