Andrea KESZLER POSITION,Andrea KESZLER LAP TIME,Andrea KESZLER ELAPSED TIME,LEE So Youn POSITION,LEE So Youn LAP TIME,LEE So Youn ELAPSED TIME,Marie YOSHIDA POSITION,Marie YOSHIDA LAP TIME,Marie YOSHIDA ELAPSED TIME
1,7.42,7.42,2,7.74,7.74,3,7.88,7.88
1,9.50,16.92,2,9.60,17.34,3,9.63,17.51
1,9.06,25.98,2,8.93,26.27,3,9.07,26.58
1,9.22,35.20,2,9.04,35.31,3,9.19,35.77
1,9.42,44.620,2,9.37,44.673,3,9.30,45.068
