LEE Seung-Jae POSITION,LEE Seung-Jae LAP TIME,LEE Seung-Jae ELAPSED TIME,Gregory DURAND POSITION,Gregory DURAND LAP TIME,Gregory DURAND ELAPSED TIME,Andre HARTWIG POSITION,Andre HARTWIG LAP TIME,Andre HARTWIG ELAPSED TIME,Tom IVESON POSITION,Tom IVESON LAP TIME,Tom IVESON ELAPSED TIME
1,6.707,6.707,3,6.930,6.930,2,6.880,6.880,4,6.944,6.944
1,9.335,16.041,4,9.644,16.574,2,9.383,16.262,3,9.569,16.513
1,9.289,25.330,4,9.015,25.589,3,9.238,25.500,2,8.966,25.478
1,9.352,34.682,2,9.248,34.837,4,10.150,35.650,3,9.454,34.932
1,9.67,44.351,0,,DQ,3,9.59,45.236,2,9.62,44.545
