JEON da-Hye POSITION,JEON da-Hye LAP TIME,JEON da-Hye ELAPSED TIME,Marina GEORGIEVA-NIKOLOVA POSITION,Marina GEORGIEVA-NIKOLOVA LAP TIME,Marina GEORGIEVA-NIKOLOVA ELAPSED TIME,HAN Yueshuang POSITION,HAN Yueshuang LAP TIME,HAN Yueshuang ELAPSED TIME,Marta CAPURSO POSITION,Marta CAPURSO LAP TIME,Marta CAPURSO ELAPSED TIME
1,7.4010,7.4010,2,7.6043,7.6043,4,7.7693,7.7693,3,7.6113,7.6113
1,9.8263,17.2273,2,9.8495,17.4538,4,9.8796,17.6489,3,9.9185,17.5298
1,9.5553,26.7826,3,9.6770,27.1308,4,9.5907,27.2396,2,9.5629,27.0927
1,9.5470,36.3296,3,9.4673,36.5981,4,9.6749,36.9145,2,9.4680,36.5607
1,9.96,46.291,2,9.78,46.375,3,9.69,46.598,4,10.33,46.887
