Jean-Francois MONETTE POSITION,Jean-Francois MONETTE LAP TIME,Jean-Francois MONETTE ELAPSED TIME,Paul STANLEY POSITION,Paul STANLEY LAP TIME,Paul STANLEY ELAPSED TIME,Paul HERRMANN POSITION,Paul HERRMANN LAP TIME,Paul HERRMANN ELAPSED TIME,KIM Hyun-Kon POSITION,KIM Hyun-Kon LAP TIME,KIM Hyun-Kon ELAPSED TIME
0,12.666,12.666,0,,,0,13.049,13.049,0,12.501,12.501
0,9.837,22.503,0,,,0,9.648,22.697,0,9.704,22.205
0,9.326,31.829,0,,31.738,0,9.409,32.106,0,9.429,31.634
0,9.384,41.213,0,9.478,41.216,0,9.333,41.439,0,9.366,41.000
0,9.221,50.434,0,9.306,50.522,0,9.264,50.703,0,9.301,50.300
0,9.271,59.705,0,9.281,59.803,0,9.327,1:00.030,0,9.224,59.524
0,9.402,1:09.107,0,9.640,1:09.443,0,9.578,1:09.608,0,9.346,1:08.870
0,9.350,1:18.457,0,9.981,1:19.424,0,9.568,1:19.176,0,9.392,1:18.262
0,9.822,1:28.280,0,10.898,1:30.322,0,,,0,9.537,1:27.798
