START_POS_1 POSITION,START_POS_1 LAP TIME,START_POS_1 ELAPSED TIME,START_POS_2 POSITION,START_POS_2 LAP TIME,START_POS_2 ELAPSED TIME,START_POS_3 POSITION,START_POS_3 LAP TIME,START_POS_3 ELAPSED TIME,START_POS_4 POSITION,START_POS_4 LAP TIME,START_POS_4 ELAPSED TIME,START_POS_5 POSITION,START_POS_5 LAP TIME,START_POS_5 ELAPSED TIME,season,competition,event,gender,round,race
1,8.85,8.85,4,9.23,9.23,3,9.09,9.09,2,8.97,8.97,5,9.38,9.38,2019-2020,ISU World Cup 2019/20 - Nagoya (JPN),1500m(1),m,Quarterfinals,6
2,12.71,21.56,4,12.52,21.75,1,12.26,21.35,3,12.68,21.65,5,12.49,21.87,2019-2020,ISU World Cup 2019/20 - Nagoya (JPN),1500m(1),m,Quarterfinals,6
2,11.32,32.88,4,11.31,33.06,1,11.39,32.74,3,11.32,32.97,5,11.32,33.19,2019-2020,ISU World Cup 2019/20 - Nagoya (JPN),1500m(1),m,Quarterfinals,6
2,11.48,44.36,3,11.37,44.43,1,11.42,44.16,4,11.47,44.44,5,11.42,44.61,2019-2020,ISU World Cup 2019/20 - Nagoya (JPN),1500m(1),m,Quarterfinals,6
2,10.91,55.27,1,10.73,55.16,3,11.14,55.30,4,10.93,55.37,5,10.91,55.52,2019-2020,ISU World Cup 2019/20 - Nagoya (JPN),1500m(1),m,Quarterfinals,6
5,10.77,1:06.04,1,10.36,1:05.52,2,10.35,1:05.65,3,10.37,1:05.74,4,10.38,1:05.90,2019-2020,ISU World Cup 2019/20 - Nagoya (JPN),1500m(1),m,Quarterfinals,6
5,9.91,1:15.95,1,10.06,1:15.58,2,10.00,1:15.65,3,10.01,1:15.75,4,9.92,1:15.82,2019-2020,ISU World Cup 2019/20 - Nagoya (JPN),1500m(1),m,Quarterfinals,6
5,9.81,1:25.76,3,9.96,1:25.54,1,9.72,1:25.37,2,9.70,1:25.45,4,9.81,1:25.63,2019-2020,ISU World Cup 2019/20 - Nagoya (JPN),1500m(1),m,Quarterfinals,6
5,9.54,1:35.30,3,9.57,1:35.11,1,9.58,1:34.95,2,9.58,1:35.03,4,9.57,1:35.20,2019-2020,ISU World Cup 2019/20 - Nagoya (JPN),1500m(1),m,Quarterfinals,6
5,9.35,1:44.65,3,9.38,1:44.49,2,9.45,1:44.40,1,9.28,1:44.31,4,9.38,1:44.58,2019-2020,ISU World Cup 2019/20 - Nagoya (JPN),1500m(1),m,Quarterfinals,6
5,9.25,1:53.90,4,9.38,1:53.87,2,9.32,1:53.72,1,9.34,1:53.65,3,9.23,1:53.81,2019-2020,ISU World Cup 2019/20 - Nagoya (JPN),1500m(1),m,Quarterfinals,6
4,9.28,2:03.18,4,9.31,2:03.18,3,9.43,2:03.15,1,9.24,2:02.89,2,9.14,2:02.95,2019-2020,ISU World Cup 2019/20 - Nagoya (JPN),1500m(1),m,Quarterfinals,6
3,9.14,2:12.32,4,9.48,2:12.66,5,10.43,2:13.58,2,9.39,2:12.28,1,9.14,2:12.09,2019-2020,ISU World Cup 2019/20 - Nagoya (JPN),1500m(1),m,Quarterfinals,6
0,9.03,2:21.35,3,9.11,2:21.77,5,12.66,2:26.24,4,9.62,2:21.90,0,9.22,2:21.31,2019-2020,ISU World Cup 2019/20 - Nagoya (JPN),1500m(1),m,Quarterfinals,6
