PETRE Ward POSITION,PETRE Ward LAP TIME,PETRE Ward ELAPSED TIME,KOLENC Martin POSITION,KOLENC Martin LAP TIME,KOLENC Martin ELAPSED TIME,de ROSE Ethan POSITION,de ROSE Ethan LAP TIME,de ROSE Ethan ELAPSED TIME,Lubomir KALCHEV POSITION,Lubomir KALCHEV LAP TIME,Lubomir KALCHEV ELAPSED TIME
1,6.81,6.81,2,7.01,7.01,3,7.26,7.26,4,7.41,7.41
1,8.98,15.79,2,9.06,16.07,3,9.01,16.27,4,9.01,16.42
1,8.68,24.47,2,8.55,24.62,3,8.57,24.84,4,8.63,25.05
1,8.82,33.29,2,8.79,33.41,3,8.67,33.51,4,8.76,33.81
1,8.93,42.22,2,8.93,42.344,3,8.95,42.466,4,8.95,42.764
