Rusty SMITH POSITION,Rusty SMITH LAP TIME,Rusty SMITH ELAPSED TIME,Dave VERSTEEG POSITION,Dave VERSTEEG LAP TIME,Dave VERSTEEG ELAPSED TIME,Tomas GRESCHNER POSITION,Tomas GRESCHNER LAP TIME,Tomas GRESCHNER ELAPSED TIME,Gabor GALAMBOS POSITION,Gabor GALAMBOS LAP TIME,Gabor GALAMBOS ELAPSED TIME,Pieter GYSEL POSITION,Pieter GYSEL LAP TIME,Pieter GYSEL ELAPSED TIME
1,6.821,6.821,3,7.050,7.050,2,7.046,7.046,4,7.063,7.063,5,7.250,7.250
1,9.493,16.314,2,9.354,16.404,5,9.964,17.010,4,9.787,16.850,3,9.558,16.807
1,8.983,25.297,2,9.169,25.572,5,9.184,26.193,4,9.196,26.046,3,9.173,25.979
1,9.060,34.356,2,9.280,34.851,5,9.228,35.421,4,9.212,35.258,3,9.124,35.103
1,9.77,44.118,2,9.59,44.438,5,9.31,44.724,4,9.41,44.669,3,9.35,44.447
