START_POS_1 POSITION,START_POS_1 LAP TIME,START_POS_1 ELAPSED TIME,START_POS_2 POSITION,START_POS_2 LAP TIME,START_POS_2 ELAPSED TIME,START_POS_3 POSITION,START_POS_3 LAP TIME,START_POS_3 ELAPSED TIME,START_POS_4 POSITION,START_POS_4 LAP TIME,START_POS_4 ELAPSED TIME,START_POS_5 POSITION,START_POS_5 LAP TIME,START_POS_5 ELAPSED TIME,START_POS_6 POSITION,START_POS_6 LAP TIME,START_POS_6 ELAPSED TIME,season,competition,event,gender,round,race
2,9.240,9.240,3,9.640,9.640,1,9.060,9.060,6,9.800,9.800,5,9.770,9.770,4,9.690,9.690,2007-2008,"Samsung ISU World Cup 2007/2008, Japan, Kobe",1500m,m,RepQuarterfinals,3
1,13.930,23.180,4,14.230,23.870,2,14.270,23.330,3,13.610,23.410,6,14.520,24.290,5,14.300,23.990,2007-2008,"Samsung ISU World Cup 2007/2008, Japan, Kobe",1500m,m,RepQuarterfinals,3
2,11.740,34.920,4,11.370,35.250,1,11.560,34.900,3,11.610,35.030,5,11.050,35.350,6,11.390,35.390,2007-2008,"Samsung ISU World Cup 2007/2008, Japan, Kobe",1500m,m,RepQuarterfinals,3
2,12.010,46.940,5,12.180,47.430,1,11.950,46.860,3,11.940,46.980,4,12.050,47.400,6,12.100,47.490,2007-2008,"Samsung ISU World Cup 2007/2008, Japan, Kobe",1500m,m,RepQuarterfinals,3
2,12.360,59.310,5,12.300,59.740,1,12.340,59.200,3,12.470,59.450,4,12.230,59.630,6,12.340,59.830,2007-2008,"Samsung ISU World Cup 2007/2008, Japan, Kobe",1500m,m,RepQuarterfinals,3
2,12.100,1:11.420,5,12.110,1:11.850,1,12.100,1:11.300,3,12.030,1:11.480,4,12.180,1:11.810,6,12.020,1:11.850,2007-2008,"Samsung ISU World Cup 2007/2008, Japan, Kobe",1500m,m,RepQuarterfinals,3
2,10.970,1:22.390,4,10.840,1:22.700,3,11.150,1:22.450,1,5.730,1:17.210,6,11.110,1:22.930,5,10.920,1:22.780,2007-2008,"Samsung ISU World Cup 2007/2008, Japan, Kobe",1500m,m,RepQuarterfinals,3
2,10.400,1:32.800,5,10.350,1:33.050,1,10.280,1:32.740,3,15.680,1:32.900,6,10.440,1:33.370,4,10.170,1:32.960,2007-2008,"Samsung ISU World Cup 2007/2008, Japan, Kobe",1500m,m,RepQuarterfinals,3
1,9.840,1:42.640,5,9.970,1:43.020,2,10.110,1:42.850,3,10.030,1:42.930,6,9.780,1:43.150,4,10.040,1:43.000,2007-2008,"Samsung ISU World Cup 2007/2008, Japan, Kobe",1500m,m,RepQuarterfinals,3
1,9.850,1:52.500,4,9.800,1:52.830,2,9.820,1:52.670,5,10.030,1:52.970,6,9.920,1:53.080,3,9.760,1:52.760,2007-2008,"Samsung ISU World Cup 2007/2008, Japan, Kobe",1500m,m,RepQuarterfinals,3
1,9.700,2:02.200,4,9.910,2:02.750,2,9.740,2:02.420,6,10.090,2:03.060,5,9.670,2:02.750,3,9.760,2:02.530,2007-2008,"Samsung ISU World Cup 2007/2008, Japan, Kobe",1500m,m,RepQuarterfinals,3
1,9.870,2:12.080,4,9.710,2:12.460,2,9.820,2:12.250,6,10.280,2:13.350,5,10.010,2:12.760,3,9.810,2:12.340,2007-2008,"Samsung ISU World Cup 2007/2008, Japan, Kobe",1500m,m,RepQuarterfinals,3
1,10.070,2:22.150,5,10.610,2:23.070,3,10.590,2:22.840,6,10.680,2:24.030,4,10.270,2:23.040,2,9.850,2:22.200,2007-2008,"Samsung ISU World Cup 2007/2008, Japan, Kobe",1500m,m,RepQuarterfinals,3
1,10.350,2:32.510,6,14.160,2:37.240,4,11.150,2:34.000,5,11.240,2:35.270,3,10.510,2:33.560,2,10.680,2:32.890,2007-2008,"Samsung ISU World Cup 2007/2008, Japan, Kobe",1500m,m,RepQuarterfinals,3
