YU Jiyang POSITION,YU Jiyang LAP TIME,YU Jiyang ELAPSED TIME,Charle COURNOYER POSITION,Charle COURNOYER LAP TIME,Charle COURNOYER ELAPSED TIME,Paul STANLEY POSITION,Paul STANLEY LAP TIME,Paul STANLEY ELAPSED TIME,Christiaan BOKKERINK POSITION,Christiaan BOKKERINK LAP TIME,Christiaan BOKKERINK ELAPSED TIME
1,6.92,6.92,2,7.01,7.01,3,7.16,7.16,4,7.31,7.31
1,8.98,15.90,2,8.99,16.00,3,9.06,16.22,4,9.24,16.55
1,8.55,24.45,2,8.56,24.56,3,8.41,24.63,4,8.60,25.15
1,8.59,33.04,2,8.57,33.13,3,8.61,33.24,4,8.65,33.80
1,8.74,41.775,2,8.75,41.877,3,8.66,41.900,4,8.76,42.558
