Paul STANLEY POSITION,Paul STANLEY LAP TIME,Paul STANLEY ELAPSED TIME,Nicola RODIGARI POSITION,Nicola RODIGARI LAP TIME,Nicola RODIGARI ELAPSED TIME,Gabor GALAMBOS POSITION,Gabor GALAMBOS LAP TIME,Gabor GALAMBOS ELAPSED TIME,Tyson HEUNG POSITION,Tyson HEUNG LAP TIME,Tyson HEUNG ELAPSED TIME
0,6.940,6.940,0,6.871,6.871,0,6.966,6.966,0,7.327,7.327
0,9.161,16.101,0,9.088,15.959,0,9.015,15.980,0,9.067,16.394
0,9.119,25.220,0,8.720,24.679,0,9.649,25.629,0,8.612,25.006
0,9.131,34.351,0,8.897,33.577,0,8.484,34.113,0,9.016,34.021
0,,,0,,,0,,,0,,
