Denis BELLOTTI POSITION,Denis BELLOTTI LAP TIME,Denis BELLOTTI ELAPSED TIME,Petr HARGAS POSITION,Petr HARGAS LAP TIME,Petr HARGAS ELAPSED TIME,Maxime CHATAIGNIER POSITION,Maxime CHATAIGNIER LAP TIME,Maxime CHATAIGNIER ELAPSED TIME,Thomas MOGENDORFF POSITION,Thomas MOGENDORFF LAP TIME,Thomas MOGENDORFF ELAPSED TIME
0,6.893,6.893,0,7.419,7.419,0,7.094,7.094,0,7.215,7.215
0,9.490,16.384,0,9.323,16.742,0,9.283,16.377,0,9.238,16.452
0,8.703,25.087,0,8.991,25.732,0,8.911,25.288,0,9.382,25.834
0,9.400,34.487,0,9.382,35.114,0,9.195,34.483,0,8.831,34.665
0,,,0,,,0,,,0,,
