FU Tian Yu POSITION,FU Tian Yu LAP TIME,FU Tian Yu ELAPSED TIME,Amanda OVERLAND POSITION,Amanda OVERLAND LAP TIME,Amanda OVERLAND ELAPSED TIME,BYUN Chun-Sa POSITION,BYUN Chun-Sa LAP TIME,BYUN Chun-Sa ELAPSED TIME,Biba SAKURAI POSITION,Biba SAKURAI LAP TIME,Biba SAKURAI ELAPSED TIME
0,7.347,7.347,0,7.562,7.562,0,7.781,7.781,0,7.991,7.991
0,9.705,17.052,0,9.611,17.173,0,9.782,17.563,0,9.784,17.775
0,9.334,26.385,0,9.295,26.468,0,9.253,26.816,0,15.130,32.905
0,9.506,35.891,0,9.395,35.863,0,9.290,36.106,0,14.764,47.669
0,9.576,45.467,0,9.628,45.491,0,9.505,45.611,0,11.667,59.336
