START_POS_1 POSITION,START_POS_1 LAP TIME,START_POS_1 ELAPSED TIME,START_POS_2 POSITION,START_POS_2 LAP TIME,START_POS_2 ELAPSED TIME,START_POS_3 POSITION,START_POS_3 LAP TIME,START_POS_3 ELAPSED TIME,START_POS_4 POSITION,START_POS_4 LAP TIME,START_POS_4 ELAPSED TIME,START_POS_5 POSITION,START_POS_5 LAP TIME,START_POS_5 ELAPSED TIME,START_POS_6 POSITION,START_POS_6 LAP TIME,START_POS_6 ELAPSED TIME,START_POS_7 POSITION,START_POS_7 LAP TIME,START_POS_7 ELAPSED TIME,season,competition,event,gender,round,race
4,10.82,10.82,2,10.57,10.57,1,10.48,10.48,3,10.74,10.74,7,11.11,11.11,6,10.99,10.99,5,10.97,10.97,2016-2017,ISU World Cup 2016/17 - Dresden (GER),1500m(2),m,Heats,7
5,13.88,24.70,2,13.66,24.23,1,13.62,24.10,3,13.63,24.37,7,13.86,24.97,6,13.79,24.78,4,13.56,24.53,2016-2017,ISU World Cup 2016/17 - Dresden (GER),1500m(2),m,Heats,7
6,12.36,37.06,2,12.42,36.65,1,12.44,36.54,3,12.40,36.77,7,12.28,37.25,5,12.16,36.94,4,12.33,36.86,2016-2017,ISU World Cup 2016/17 - Dresden (GER),1500m(2),m,Heats,7
6,10.53,47.59,2,10.21,46.86,1,10.31,46.85,4,10.54,47.31,7,10.44,47.69,3,10.08,47.02,5,10.59,47.45,2016-2017,ISU World Cup 2016/17 - Dresden (GER),1500m(2),m,Heats,7
6,9.73,57.32,1,10.01,56.87,2,10.12,56.97,4,9.82,57.13,7,9.74,57.43,3,10.02,57.04,5,9.76,57.21,2016-2017,ISU World Cup 2016/17 - Dresden (GER),1500m(2),m,Heats,7
6,10.10,1:07.42,2,10.12,1:06.99,1,9.97,1:06.94,4,10.19,1:07.32,7,10.22,1:07.65,3,10.15,1:07.19,5,10.20,1:07.41,2016-2017,ISU World Cup 2016/17 - Dresden (GER),1500m(2),m,Heats,7
7,9.90,1:17.32,2,9.96,1:16.95,1,9.91,1:16.85,3,9.73,1:17.05,6,9.51,1:17.16,4,9.88,1:17.07,5,9.74,1:17.15,2016-2017,ISU World Cup 2016/17 - Dresden (GER),1500m(2),m,Heats,7
7,9.57,1:26.89,2,9.51,1:26.46,5,9.92,1:26.77,1,9.23,1:26.28,3,9.40,1:26.56,4,9.66,1:26.73,6,9.70,1:26.85,2016-2017,ISU World Cup 2016/17 - Dresden (GER),1500m(2),m,Heats,7
4,9.06,1:35.95,2,9.26,1:35.72,7,9.86,1:36.63,1,9.34,1:35.62,3,9.28,1:35.84,5,9.40,1:36.13,6,9.46,1:36.31,2016-2017,ISU World Cup 2016/17 - Dresden (GER),1500m(2),m,Heats,7
4,9.28,1:45.23,2,9.31,1:45.03,7,10.06,1:46.69,1,9.27,1:44.89,3,9.22,1:45.06,5,9.36,1:45.49,5,9.18,1:45.49,2016-2017,ISU World Cup 2016/17 - Dresden (GER),1500m(2),m,Heats,7
3,9.27,1:54.50,4,9.49,1:54.52,7,10.52,1:57.21,1,9.27,1:54.16,2,9.24,1:54.30,6,9.52,1:55.01,5,9.19,1:54.68,2016-2017,ISU World Cup 2016/17 - Dresden (GER),1500m(2),m,Heats,7
3,9.13,2:03.63,5,9.90,2:04.42,7,11.24,2:08.45,1,9.13,2:03.29,2,9.17,2:03.47,6,9.94,2:04.95,4,9.49,2:04.17,2016-2017,ISU World Cup 2016/17 - Dresden (GER),1500m(2),m,Heats,7
3,9.10,2:12.73,5,10.36,2:14.78,7,11.16,2:19.61,1,9.06,2:12.35,2,9.20,2:12.67,6,10.45,2:15.40,4,9.88,2:14.05,2016-2017,ISU World Cup 2016/17 - Dresden (GER),1500m(2),m,Heats,7
3,10.27,2:23.00,5,11.12,2:25.90,7,11.33,2:30.94,1,9.35,2:21.70,2,9.53,2:22.20,6,10.90,2:26.30,4,10.38,2:24.43,2016-2017,ISU World Cup 2016/17 - Dresden (GER),1500m(2),m,Heats,7
