Zoltan KRISTO POSITION,Zoltan KRISTO LAP TIME,Zoltan KRISTO ELAPSED TIME,Pieter GYSEL POSITION,Pieter GYSEL LAP TIME,Pieter GYSEL ELAPSED TIME,Eric BEDARD POSITION,Eric BEDARD LAP TIME,Eric BEDARD ELAPSED TIME,Sascha LAUBER POSITION,Sascha LAUBER LAP TIME,Sascha LAUBER ELAPSED TIME
4,7.166,7.166,2,6.941,6.941,1,6.753,6.753,3,7.133,7.133
4,9.743,16.908,2,9.266,16.206,1,9.378,16.131,3,9.680,16.813
4,9.201,26.109,2,8.871,25.077,1,8.858,24.989,3,9.089,25.902
4,9.396,35.505,2,9.129,34.205,1,9.086,34.075,3,9.446,35.347
4,9.98,45.486,2,9.53,43.732,1,9.59,43.663,3,8.74,44.080
