SHIM Suk Hee POSITION,SHIM Suk Hee LAP TIME,SHIM Suk Hee ELAPSED TIME,CHRISTIE Elise POSITION,CHRISTIE Elise LAP TIME,CHRISTIE Elise ELAPSED TIME,LIU Yang POSITION,LIU Yang LAP TIME,LIU Yang ELAPSED TIME,MALAGICH Emina POSITION,MALAGICH Emina LAP TIME,MALAGICH Emina ELAPSED TIME
2,7.41,7.41,1,7.22,7.22,4,7.55,7.55,3,7.54,7.54
2,9.27,16.68,1,9.16,16.38,4,22.20,29.75,3,9.31,16.85
2,8.69,25.37,1,8.73,25.11,4,14.80,44.55,3,8.82,25.67
2,8.77,34.14,1,8.86,33.97,4,11.31,55.86,3,8.81,34.48
2,8.94,43.080,1,9.05,43.013,4,10.60,1:06.452,3,8.91,43.382
