Satomi SAKAI POSITION,Satomi SAKAI LAP TIME,Satomi SAKAI ELAPSED TIME,Christin PRIEBST POSITION,Christin PRIEBST LAP TIME,Christin PRIEBST ELAPSED TIME,BUKVIC Natasa POSITION,BUKVIC Natasa LAP TIME,BUKVIC Natasa ELAPSED TIME,Evita KRIEVANE POSITION,Evita KRIEVANE LAP TIME,Evita KRIEVANE ELAPSED TIME
2,18.138,18.138,3,18.228,18.228,4,19.046,19.046,1,17.906,17.906
2,12.344,30.481,3,12.514,30.742,4,13.855,32.900,1,12.519,30.424
2,12.347,42.828,3,12.279,43.020,4,13.625,46.524,1,12.300,42.723
2,12.165,54.992,3,12.226,55.246,4,13.948,1:00.472,1,12.146,54.869
2,10.976,1:05.968,3,10.956,1:06.201,4,14.282,1:14.753,1,11.027,1:05.895
2,10.770,1:16.738,3,10.648,1:16.849,4,14.857,1:29.609,1,10.731,1:16.626
2,10.471,1:27.208,1,10.000,1:26.848,4,14.552,1:44.160,3,10.974,1:27.600
2,10.300,1:37.508,1,9.874,1:36.722,4,20.510,2:04.669,3,10.818,1:38.418
2,11.03,1:48.537,1,10.51,1:47.231,4,18.89,2:23.554,3,11.42,1:49.837
