KNEGT Sjinkie POSITION,KNEGT Sjinkie LAP TIME,KNEGT Sjinkie ELAPSED TIME,Vladimir GRIGOREV POSITION,Vladimir GRIGOREV LAP TIME,Vladimir GRIGOREV ELAPSED TIME,Thibaut FAUCONNET POSITION,Thibaut FAUCONNET LAP TIME,Thibaut FAUCONNET ELAPSED TIME,Richard SHOEBRIDGE POSITION,Richard SHOEBRIDGE LAP TIME,Richard SHOEBRIDGE ELAPSED TIME
2,6.80,6.80,1,6.67,6.67,4,6.93,6.93,3,6.91,6.91
2,8.65,15.45,1,8.70,15.37,4,8.82,15.75,3,8.77,15.68
2,8.30,23.75,1,8.31,23.68,4,8.19,23.94,3,8.24,23.92
2,8.45,32.20,1,8.45,32.13,3,8.40,32.34,4,8.56,32.48
2,8.68,40.875,1,8.66,40.783,3,8.61,40.950,4,8.64,41.119
