Pieter GYSEL POSITION,Pieter GYSEL LAP TIME,Pieter GYSEL ELAPSED TIME,Freek van der WART POSITION,Freek van der WART LAP TIME,Freek van der WART ELAPSED TIME,Dmytro POLTAVETS POSITION,Dmytro POLTAVETS LAP TIME,Dmytro POLTAVETS ELAPSED TIME,Miodrag POPOVIC POSITION,Miodrag POPOVIC LAP TIME,Miodrag POPOVIC ELAPSED TIME
0,7.177,7.177,0,7.312,7.312,0,7.543,7.543,0,7.397,7.397
0,9.423,16.599,0,9.472,16.784,0,9.442,16.985,0,9.851,17.248
0,9.226,25.825,0,8.853,25.637,0,8.870,25.855,0,9.517,26.764
0,8.741,34.567,0,8.908,34.545,0,9.012,34.867,0,13.623,40.387
0,9.093,43.660,0,9.198,43.743,0,9.155,44.022,0,15.642,56.028
