Simon CHO POSITION,Simon CHO LAP TIME,Simon CHO ELAPSED TIME,HAN Jialiang POSITION,HAN Jialiang LAP TIME,HAN Jialiang ELAPSED TIME,Paul STANLEY POSITION,Paul STANLEY LAP TIME,Paul STANLEY ELAPSED TIME,Aydar BEKZHANOV POSITION,Aydar BEKZHANOV LAP TIME,Aydar BEKZHANOV ELAPSED TIME
1,6.85,6.85,2,6.99,6.99,3,7.13,7.13,4,13.22,13.22
1,9.18,16.03,2,9.16,16.15,3,9.15,16.28,4,12.32,25.54
1,8.72,24.75,2,8.73,24.88,3,8.74,25.02,4,9.17,34.71
1,8.91,33.66,2,8.88,33.76,3,9.00,34.02,4,9.12,43.83
1,9.12,42.772,2,9.08,42.838,3,9.24,43.254,4,9.73,53.553
