Katerina NOVOTNA POSITION,Katerina NOVOTNA LAP TIME,Katerina NOVOTNA ELAPSED TIME,FU Tian Yu POSITION,FU Tian Yu LAP TIME,FU Tian Yu ELAPSED TIME,LIU Ling-E POSITION,LIU Ling-E LAP TIME,LIU Ling-E ELAPSED TIME,Celine LECOMPERE POSITION,Celine LECOMPERE LAP TIME,Celine LECOMPERE ELAPSED TIME
2,17.543,17.543,1,17.337,17.337,4,18.160,18.160,3,17.942,17.942
2,9.504,27.047,1,9.499,26.836,4,9.940,28.099,3,9.601,27.542
2,9.579,36.626,1,9.589,36.424,4,10.254,38.353,3,9.568,37.109
2,9.869,46.494,1,9.656,46.080,4,10.528,48.881,3,9.765,46.874
2,0.05,46.539,1,0.33,46.405,4,0.09,48.967,3,0.03,46.898
