START_POS_1 POSITION,START_POS_1 LAP TIME,START_POS_1 ELAPSED TIME,START_POS_2 POSITION,START_POS_2 LAP TIME,START_POS_2 ELAPSED TIME,START_POS_3 POSITION,START_POS_3 LAP TIME,START_POS_3 ELAPSED TIME,START_POS_4 POSITION,START_POS_4 LAP TIME,START_POS_4 ELAPSED TIME,START_POS_5 POSITION,START_POS_5 LAP TIME,START_POS_5 ELAPSED TIME,START_POS_6 POSITION,START_POS_6 LAP TIME,START_POS_6 ELAPSED TIME,START_POS_7 POSITION,START_POS_7 LAP TIME,START_POS_7 ELAPSED TIME,season,competition,event,gender,round,race
1,8.10,8.10,3,8.38,8.38,5,8.51,8.51,2,8.24,8.24,6,8.53,8.53,7,8.67,8.67,4,8.40,8.40,2010-2011,"ISU World Cup 2010/2011, CAN, Montreal",1500m(2),m,Semifinals,1
2,12.23,20.33,5,12.07,20.45,3,11.85,20.36,4,12.17,20.41,6,12.09,20.62,7,12.15,20.82,1,11.82,20.22,2010-2011,"ISU World Cup 2010/2011, CAN, Montreal",1500m(2),m,Semifinals,1
5,11.23,31.56,3,10.91,31.36,1,10.89,31.25,2,10.93,31.34,6,10.99,31.61,7,10.99,31.81,4,11.24,31.46,2010-2011,"ISU World Cup 2010/2011, CAN, Montreal",1500m(2),m,Semifinals,1
4,10.95,42.51,1,11.01,42.37,5,11.27,42.52,2,11.04,42.38,6,11.18,42.79,7,11.18,42.99,3,10.98,42.44,2010-2011,"ISU World Cup 2010/2011, CAN, Montreal",1500m(2),m,Semifinals,1
3,10.87,53.38,1,10.89,53.26,6,11.21,53.73,4,11.19,53.57,7,11.08,53.87,5,10.70,53.69,2,10.85,53.29,2010-2011,"ISU World Cup 2010/2011, CAN, Montreal",1500m(2),m,Semifinals,1
4,10.48,1:03.86,5,10.61,1:03.87,6,10.29,1:04.02,1,9.92,1:03.49,7,10.36,1:04.23,2,9.94,1:03.63,3,10.49,1:03.78,2010-2011,"ISU World Cup 2010/2011, CAN, Montreal",1500m(2),m,Semifinals,1
4,10.22,1:14.08,5,10.32,1:14.19,6,10.19,1:14.21,1,10.37,1:13.86,7,10.18,1:14.41,3,10.35,1:13.98,2,10.10,1:13.88,2010-2011,"ISU World Cup 2010/2011, CAN, Montreal",1500m(2),m,Semifinals,1
5,9.71,1:23.79,6,9.72,1:23.91,3,9.46,1:23.67,1,9.68,1:23.54,7,9.65,1:24.06,2,9.67,1:23.65,4,9.83,1:23.71,2010-2011,"ISU World Cup 2010/2011, CAN, Montreal",1500m(2),m,Semifinals,1
5,9.60,1:33.39,6,9.60,1:33.51,3,9.45,1:33.12,1,9.37,1:32.91,7,9.54,1:33.60,2,9.36,1:33.01,4,9.58,1:33.29,2010-2011,"ISU World Cup 2010/2011, CAN, Montreal",1500m(2),m,Semifinals,1
4,9.28,1:42.67,6,9.32,1:42.83,3,9.40,1:42.52,1,9.44,1:42.35,7,9.30,1:42.90,2,9.41,1:42.42,5,9.38,1:42.67,2010-2011,"ISU World Cup 2010/2011, CAN, Montreal",1500m(2),m,Semifinals,1
5,9.45,1:52.12,6,9.41,1:52.24,3,9.34,1:51.86,1,9.27,1:51.62,7,9.42,1:52.32,2,9.28,1:51.70,4,9.29,1:51.96,2010-2011,"ISU World Cup 2010/2011, CAN, Montreal",1500m(2),m,Semifinals,1
5,9.09,2:01.21,6,9.10,2:01.34,3,9.15,2:01.01,2,9.19,2:00.81,7,9.12,2:01.44,1,9.07,2:00.77,4,9.16,2:01.12,2010-2011,"ISU World Cup 2010/2011, CAN, Montreal",1500m(2),m,Semifinals,1
4,9.02,2:10.23,6,8.93,2:10.27,5,9.24,2:10.25,2,9.24,2:10.05,7,8.91,2:10.35,1,9.14,2:09.91,3,8.98,2:10.10,2010-2011,"ISU World Cup 2010/2011, CAN, Montreal",1500m(2),m,Semifinals,1
3,9.19,2:19.419,5,9.45,2:19.715,7,10.05,2:20.297,4,9.55,2:19.593,6,9.48,2:19.828,1,9.40,2:19.306,2,9.27,2:19.367,2010-2011,"ISU World Cup 2010/2011, CAN, Montreal",1500m(2),m,Semifinals,1
