XU Hongzhi POSITION,XU Hongzhi LAP TIME,XU Hongzhi ELAPSED TIME,Shaoang LIU POSITION,Shaoang LIU LAP TIME,Shaoang LIU ELAPSED TIME,Aleksandr KOVAL POSITION,Aleksandr KOVAL LAP TIME,Aleksandr KOVAL ELAPSED TIME,Tjerk de BOER POSITION,Tjerk de BOER LAP TIME,Tjerk de BOER ELAPSED TIME
1,6.92,6.92,2,7.13,7.13,3,7.30,7.30,4,7.43,7.43
1,9.00,15.92,2,8.95,16.08,3,9.06,16.36,4,9.23,16.66
1,8.76,24.68,2,8.65,24.73,3,8.70,25.06,4,9.02,25.68
1,8.87,33.55,2,8.91,33.64,3,8.89,33.95,4,9.07,34.75
1,9.13,42.674,2,9.17,42.809,3,9.18,43.125,4,9.32,44.064
