CHRISTIE Elise POSITION,CHRISTIE Elise LAP TIME,CHRISTIE Elise ELAPSED TIME,Namasthee HARRIS-GAUTHIER POSITION,Namasthee HARRIS-GAUTHIER LAP TIME,Namasthee HARRIS-GAUTHIER ELAPSED TIME,PIERRON Veronique POSITION,PIERRON Veronique LAP TIME,PIERRON Veronique ELAPSED TIME,ZAKHAROVA Evgeniya POSITION,ZAKHAROVA Evgeniya LAP TIME,ZAKHAROVA Evgeniya ELAPSED TIME,de VRIES Rianne POSITION,de VRIES Rianne LAP TIME,de VRIES Rianne ELAPSED TIME
1,13.86,13.86,2,14.03,,5,14.44,14.44,4,14.29,14.29,3,14.13,14.13
1,11.15,25.01,3,11.14,,5,11.03,25.47,4,10.94,25.23,2,11.02,25.15
1,10.17,35.18,2,10.08,,5,10.12,35.59,4,10.19,35.42,3,10.17,35.32
1,9.68,44.86,2,9.74,,5,9.72,45.31,4,9.75,45.17,3,9.78,45.10
1,9.91,54.77,2,9.89,,4,9.80,55.11,5,10.07,55.24,3,9.89,54.99
1,9.84,1:04.61,2,9.86,,4,9.85,1:04.96,5,9.79,1:05.03,3,9.85,1:04.84
1,9.52,1:14.13,2,9.65,,4,9.63,1:14.59,5,9.71,1:14.74,3,9.65,1:14.49
1,9.47,1:23.60,5,15.41,,2,9.64,1:24.23,4,9.58,1:24.32,3,9.77,1:24.26
1,9.67,1:33.246,5,30.61,,4,12.59,1:36.796,3,10.14,1:34.426,2,10.09,1:34.324
