WU Dajing POSITION,WU Dajing LAP TIME,WU Dajing ELAPSED TIME,HOOGERWERF Dylan POSITION,HOOGERWERF Dylan LAP TIME,HOOGERWERF Dylan ELAPSED TIME,DESMET Stijn POSITION,DESMET Stijn LAP TIME,DESMET Stijn ELAPSED TIME,SITNIKOV Pavel POSITION,SITNIKOV Pavel LAP TIME,SITNIKOV Pavel ELAPSED TIME,Melle van 'T WOUT POSITION,Melle van 'T WOUT LAP TIME,Melle van 'T WOUT ELAPSED TIME,KIKUCHI Kota POSITION,KIKUCHI Kota LAP TIME,KIKUCHI Kota ELAPSED TIME
1,6.73,6.73,2,6.91,6.91,3,7.03,7.03,4,7.20,7.20,5,7.28,7.28,6,7.53,7.53
1,8.57,15.30,2,8.76,15.67,3,8.74,15.77,4,8.75,15.95,5,8.77,16.05,6,8.87,16.40
1,8.23,23.53,3,8.24,23.91,2,8.12,23.89,4,8.00,23.95,5,8.13,24.18,6,8.32,24.72
1,8.42,31.95,2,8.61,32.52,5,8.75,32.64,2,8.57,32.52,4,8.42,32.60,6,8.45,33.17
1,8.71,40.66,6,24.85,57.375,4,8.99,41.631,2,8.78,41.30,3,8.86,41.467,5,8.55,41.722
