Christoph MILZ POSITION,Christoph MILZ LAP TIME,Christoph MILZ ELAPSED TIME,BODO Juraj POSITION,BODO Juraj LAP TIME,BODO Juraj ELAPSED TIME,FURUYA Kengo POSITION,FURUYA Kengo LAP TIME,FURUYA Kengo ELAPSED TIME,KRUCHEKOU Dzianis POSITION,KRUCHEKOU Dzianis LAP TIME,KRUCHEKOU Dzianis ELAPSED TIME,Ben SOUTHEE POSITION,Ben SOUTHEE LAP TIME,Ben SOUTHEE ELAPSED TIME
2,7.583,7.583,3,7.884,7.884,1,7.373,7.373,5,8.173,8.173,4,8.121,8.121
2,9.679,17.261,4,10.118,18.001,1,9.525,16.897,5,10.130,18.303,3,9.722,17.843
2,9.434,26.695,4,9.626,27.627,1,9.408,26.304,5,9.704,28.006,3,9.366,27.209
2,9.592,36.286,4,9.989,37.616,1,9.747,36.050,5,9.845,37.850,3,9.648,36.857
2,9.54,45.821,4,9.93,47.545,1,9.14,45.184,5,10.38,48.223,3,9.91,46.766
