Andre PULEC POSITION,Andre PULEC LAP TIME,Andre PULEC ELAPSED TIME,Thomas MOGENDORFF POSITION,Thomas MOGENDORFF LAP TIME,Thomas MOGENDORFF ELAPSED TIME,Wim de DEYNE POSITION,Wim de DEYNE LAP TIME,Wim de DEYNE ELAPSED TIME
0,7.245,7.245,0,6.989,6.989,0,6.980,6.980
0,9.421,16.666,0,9.409,16.398,0,8.985,15.964
0,8.723,25.389,0,9.115,25.512,0,9.016,24.980
0,9.197,34.586,0,9.056,34.568,0,9.055,34.035
0,8.991,43.577,0,9.661,44.229,0,10.099,44.134
