LI Haonan POSITION,LI Haonan LAP TIME,LI Haonan ELAPSED TIME,Mark JACKSON POSITION,Mark JACKSON LAP TIME,Mark JACKSON ELAPSED TIME,LEE Ho-Suk POSITION,LEE Ho-Suk LAP TIME,LEE Ho-Suk ELAPSED TIME,Nicola FRANCESCHINA POSITION,Nicola FRANCESCHINA LAP TIME,Nicola FRANCESCHINA ELAPSED TIME
1,6.902,6.902,4,7.071,7.071,3,7.025,7.025,2,6.913,6.913
1,9.369,16.270,2,10.059,17.129,3,11.062,18.087,4,20.998,27.911
1,9.139,25.408,2,8.794,25.923,3,8.676,26.762,4,11.949,39.860
1,9.061,34.469,2,8.864,34.787,3,8.716,35.478,4,11.310,51.169
1,9.29,43.758,2,9.23,44.008,3,8.88,44.349,4,12.31,1:03.475
