Pieter GYSEL POSITION,Pieter GYSEL LAP TIME,Pieter GYSEL ELAPSED TIME,Andre PULEC POSITION,Andre PULEC LAP TIME,Andre PULEC ELAPSED TIME,Freek van der WART POSITION,Freek van der WART LAP TIME,Freek van der WART ELAPSED TIME,Jeremy MASSON POSITION,Jeremy MASSON LAP TIME,Jeremy MASSON ELAPSED TIME
0,6.889,6.889,0,6.957,6.957,0,7.377,7.377,0,7.070,7.070
0,8.900,15.789,0,9.398,16.355,0,9.188,16.565,0,9.125,16.194
0,8.840,24.629,0,8.709,25.064,0,8.844,25.409,0,8.787,24.981
0,8.909,33.538,0,8.702,33.765,0,39.015,1:04.423,0,8.922,33.903
0,9.229,42.767,0,9.225,42.990,0,17.131,1:21.555,0,9.105,43.009
