Vladimir GRIGOREV POSITION,Vladimir GRIGOREV LAP TIME,Vladimir GRIGOREV ELAPSED TIME,Bence BERES POSITION,Bence BERES LAP TIME,Bence BERES ELAPSED TIME,Nurbergen ZHUMAGAZIYEV POSITION,Nurbergen ZHUMAGAZIYEV LAP TIME,Nurbergen ZHUMAGAZIYEV ELAPSED TIME,Menderes EREN POSITION,Menderes EREN LAP TIME,Menderes EREN ELAPSED TIME
1,6.73,6.73,2,7.02,7.02,3,7.15,7.15,4,7.44,7.44
1,8.81,15.54,2,8.96,15.98,3,8.96,16.11,4,9.26,16.70
1,8.55,24.09,2,8.55,24.53,3,8.53,24.64,4,9.03,25.73
1,8.65,32.74,2,8.67,33.20,3,8.67,33.31,4,9.23,34.96
1,8.80,41.539,2,8.90,42.092,3,8.94,42.250,4,9.59,44.543
