LEE Hyeon-Sung POSITION,LEE Hyeon-Sung LAP TIME,LEE Hyeon-Sung ELAPSED TIME,ZHAO Qinyu POSITION,ZHAO Qinyu LAP TIME,ZHAO Qinyu ELAPSED TIME,David GROSSENBACHER POSITION,David GROSSENBACHER LAP TIME,David GROSSENBACHER ELAPSED TIME,Andre PULEC POSITION,Andre PULEC LAP TIME,Andre PULEC ELAPSED TIME
0,6.901,6.901,0,6.788,6.788,0,7.098,7.098,0,7.334,7.334
0,9.442,16.343,0,9.289,16.076,0,9.471,16.569,0,9.377,16.711
0,8.835,25.178,0,8.876,24.953,0,9.189,25.758,0,9.060,25.771
0,8.980,34.158,0,9.193,34.145,0,9.258,35.016,0,9.245,35.016
0,,,0,,,0,,,0,,
