Timothy DEWISPELAERE POSITION,Timothy DEWISPELAERE LAP TIME,Timothy DEWISPELAERE ELAPSED TIME,Richard SHOEBRIDGE POSITION,Richard SHOEBRIDGE LAP TIME,Richard SHOEBRIDGE ELAPSED TIME,KIM Byeong Jun POSITION,KIM Byeong Jun LAP TIME,KIM Byeong Jun ELAPSED TIME,Asen YORDANOV POSITION,Asen YORDANOV LAP TIME,Asen YORDANOV ELAPSED TIME
3,7.28,7.28,1,6.94,6.94,2,7.06,7.06,4,7.43,7.43
3,9.01,16.29,1,8.95,15.89,2,8.94,16.00,4,9.25,16.68
3,8.86,25.15,1,8.76,24.65,2,8.77,24.77,4,9.15,25.83
3,8.89,34.04,1,8.74,33.39,2,8.71,33.48,4,9.22,35.05
3,9.00,43.034,2,8.80,42.183,1,8.62,42.097,4,9.33,44.374
