Vojtech LOUDIN POSITION,Vojtech LOUDIN LAP TIME,Vojtech LOUDIN ELAPSED TIME,Evgenii KOZULIN POSITION,Evgenii KOZULIN LAP TIME,Evgenii KOZULIN ELAPSED TIME,Jon ELEY POSITION,Jon ELEY LAP TIME,Jon ELEY ELAPSED TIME,Olivier JEAN POSITION,Olivier JEAN LAP TIME,Olivier JEAN ELAPSED TIME
0,6.950,6.950,0,6.876,6.876,0,6.727,6.727,0,7.107,7.107
0,10.291,17.241,0,8.962,15.838,0,9.021,15.748,0,9.041,16.148
0,9.689,26.929,0,8.609,24.447,0,8.784,24.532,0,8.667,24.815
0,9.926,36.855,0,9.153,33.600,0,9.074,33.605,0,9.041,33.856
0,9.893,46.748,0,9.642,43.241,0,9.401,43.007,0,9.396,43.252
