START_POS_1 POSITION,START_POS_1 LAP TIME,START_POS_1 ELAPSED TIME,START_POS_2 POSITION,START_POS_2 LAP TIME,START_POS_2 ELAPSED TIME,START_POS_3 POSITION,START_POS_3 LAP TIME,START_POS_3 ELAPSED TIME,season,competition,event,gender,round,race
1,15.61,15.61,2,15.85,15.85,3,15.95,15.95,2019-2020,ISU European Short Track Championships 2020 - Debrecen (HUN),5000mRelay,m,Semifinals,2
1,10.89,26.50,2,10.79,26.64,3,10.83,26.78,2019-2020,ISU European Short Track Championships 2020 - Debrecen (HUN),5000mRelay,m,Semifinals,2
1,9.83,36.33,2,9.83,36.47,3,9.98,36.76,2019-2020,ISU European Short Track Championships 2020 - Debrecen (HUN),5000mRelay,m,Semifinals,2
1,9.84,46.17,2,9.98,46.45,3,9.80,46.56,2019-2020,ISU European Short Track Championships 2020 - Debrecen (HUN),5000mRelay,m,Semifinals,2
1,10.08,56.25,1,9.80,56.25,3,9.89,56.45,2019-2020,ISU European Short Track Championships 2020 - Debrecen (HUN),5000mRelay,m,Semifinals,2
1,9.63,1:05.88,2,9.82,1:06.07,3,9.70,1:06.15,2019-2020,ISU European Short Track Championships 2020 - Debrecen (HUN),5000mRelay,m,Semifinals,2
1,9.66,1:15.54,2,9.74,1:15.81,3,9.81,1:15.96,2019-2020,ISU European Short Track Championships 2020 - Debrecen (HUN),5000mRelay,m,Semifinals,2
1,9.53,1:25.07,2,9.53,1:25.34,3,9.49,1:25.45,2019-2020,ISU European Short Track Championships 2020 - Debrecen (HUN),5000mRelay,m,Semifinals,2
1,9.50,1:34.57,2,9.56,1:34.90,3,9.59,1:35.04,2019-2020,ISU European Short Track Championships 2020 - Debrecen (HUN),5000mRelay,m,Semifinals,2
1,9.52,1:44.09,,,,2,9.44,1:44.48,2019-2020,ISU European Short Track Championships 2020 - Debrecen (HUN),5000mRelay,m,Semifinals,2
1,9.27,1:53.36,2,,1:53.61,3,9.25,1:53.73,2019-2020,ISU European Short Track Championships 2020 - Debrecen (HUN),5000mRelay,m,Semifinals,2
1,9.33,2:02.69,2,9.26,2:02.87,3,9.38,2:03.11,2019-2020,ISU European Short Track Championships 2020 - Debrecen (HUN),5000mRelay,m,Semifinals,2
3,9.47,2:12.16,1,9.19,2:12.06,1,8.95,2:12.06,2019-2020,ISU European Short Track Championships 2020 - Debrecen (HUN),5000mRelay,m,Semifinals,2
2,9.14,2:21.30,3,9.40,2:21.46,1,9.11,2:21.17,2019-2020,ISU European Short Track Championships 2020 - Debrecen (HUN),5000mRelay,m,Semifinals,2
1,9.05,2:30.35,2,8.99,2:30.45,3,9.39,2:30.56,2019-2020,ISU European Short Track Championships 2020 - Debrecen (HUN),5000mRelay,m,Semifinals,2
1,9.14,2:39.49,2,9.20,2:39.65,3,9.22,2:39.78,2019-2020,ISU European Short Track Championships 2020 - Debrecen (HUN),5000mRelay,m,Semifinals,2
1,9.52,2:49.01,2,9.40,2:49.05,3,9.36,2:49.14,2019-2020,ISU European Short Track Championships 2020 - Debrecen (HUN),5000mRelay,m,Semifinals,2
1,8.82,2:57.83,2,9.14,2:58.19,3,9.21,2:58.35,2019-2020,ISU European Short Track Championships 2020 - Debrecen (HUN),5000mRelay,m,Semifinals,2
2,9.20,3:07.03,1,8.79,3:06.98,3,8.77,3:07.12,2019-2020,ISU European Short Track Championships 2020 - Debrecen (HUN),5000mRelay,m,Semifinals,2
2,8.79,3:15.82,1,8.63,3:15.61,3,9.06,3:16.18,2019-2020,ISU European Short Track Championships 2020 - Debrecen (HUN),5000mRelay,m,Semifinals,2
2,8.76,3:24.58,1,8.82,3:24.43,3,8.56,3:24.74,2019-2020,ISU European Short Track Championships 2020 - Debrecen (HUN),5000mRelay,m,Semifinals,2
2,8.77,3:33.35,1,8.91,3:33.34,3,8.82,3:33.56,2019-2020,ISU European Short Track Championships 2020 - Debrecen (HUN),5000mRelay,m,Semifinals,2
2,8.77,3:42.12,1,8.72,3:42.06,3,8.71,3:42.27,2019-2020,ISU European Short Track Championships 2020 - Debrecen (HUN),5000mRelay,m,Semifinals,2
1,8.57,3:50.69,2,8.72,3:50.78,3,8.68,3:50.95,2019-2020,ISU European Short Track Championships 2020 - Debrecen (HUN),5000mRelay,m,Semifinals,2
1,8.72,3:59.41,2,8.68,3:59.46,3,8.85,3:59.80,2019-2020,ISU European Short Track Championships 2020 - Debrecen (HUN),5000mRelay,m,Semifinals,2
2,8.66,4:08.07,1,8.56,4:08.02,3,8.68,4:08.48,2019-2020,ISU European Short Track Championships 2020 - Debrecen (HUN),5000mRelay,m,Semifinals,2
1,8.49,4:16.56,2,8.82,4:16.84,3,8.91,4:17.39,2019-2020,ISU European Short Track Championships 2020 - Debrecen (HUN),5000mRelay,m,Semifinals,2
1,8.80,4:25.36,2,8.69,4:25.53,3,8.87,4:26.26,2019-2020,ISU European Short Track Championships 2020 - Debrecen (HUN),5000mRelay,m,Semifinals,2
1,8.77,4:34.13,2,8.81,4:34.34,3,8.77,4:35.03,2019-2020,ISU European Short Track Championships 2020 - Debrecen (HUN),5000mRelay,m,Semifinals,2
1,8.77,4:42.90,2,8.90,4:43.24,3,8.92,4:43.95,2019-2020,ISU European Short Track Championships 2020 - Debrecen (HUN),5000mRelay,m,Semifinals,2
1,9.05,4:51.95,2,8.87,4:52.11,3,8.46,4:52.41,2019-2020,ISU European Short Track Championships 2020 - Debrecen (HUN),5000mRelay,m,Semifinals,2
1,8.68,5:00.63,2,8.72,5:00.83,3,8.80,5:01.21,2019-2020,ISU European Short Track Championships 2020 - Debrecen (HUN),5000mRelay,m,Semifinals,2
1,8.24,5:08.87,2,8.55,5:09.38,3,8.84,5:10.05,2019-2020,ISU European Short Track Championships 2020 - Debrecen (HUN),5000mRelay,m,Semifinals,2
1,8.84,5:17.71,2,8.76,5:18.14,3,9.19,5:19.24,2019-2020,ISU European Short Track Championships 2020 - Debrecen (HUN),5000mRelay,m,Semifinals,2
1,9.17,5:26.88,2,8.96,5:27.10,3,9.01,5:28.25,2019-2020,ISU European Short Track Championships 2020 - Debrecen (HUN),5000mRelay,m,Semifinals,2
1,8.84,5:35.72,2,9.13,5:36.23,3,8.93,5:37.18,2019-2020,ISU European Short Track Championships 2020 - Debrecen (HUN),5000mRelay,m,Semifinals,2
1,8.97,5:44.69,2,8.73,5:44.96,3,8.96,5:46.14,2019-2020,ISU European Short Track Championships 2020 - Debrecen (HUN),5000mRelay,m,Semifinals,2
1,8.82,5:53.51,2,8.74,5:53.70,3,8.89,5:55.03,2019-2020,ISU European Short Track Championships 2020 - Debrecen (HUN),5000mRelay,m,Semifinals,2
1,8.59,6:02.10,2,8.53,6:02.23,3,9.22,6:04.25,2019-2020,ISU European Short Track Championships 2020 - Debrecen (HUN),5000mRelay,m,Semifinals,2
1,8.81,6:10.91,2,9.03,6:11.26,3,9.22,6:13.47,2019-2020,ISU European Short Track Championships 2020 - Debrecen (HUN),5000mRelay,m,Semifinals,2
1,9.37,6:20.28,2,9.04,6:20.30,3,9.28,6:22.75,2019-2020,ISU European Short Track Championships 2020 - Debrecen (HUN),5000mRelay,m,Semifinals,2
2,8.99,6:29.27,1,8.95,6:29.25,3,9.07,6:31.82,2019-2020,ISU European Short Track Championships 2020 - Debrecen (HUN),5000mRelay,m,Semifinals,2
1,8.96,6:38.23,2,9.12,6:38.37,3,9.39,6:41.21,2019-2020,ISU European Short Track Championships 2020 - Debrecen (HUN),5000mRelay,m,Semifinals,2
1,8.63,6:46.86,2,8.66,6:47.03,3,9.29,6:50.50,2019-2020,ISU European Short Track Championships 2020 - Debrecen (HUN),5000mRelay,m,Semifinals,2
1,9.04,6:55.90,2,8.99,6:56.02,3,9.90,7:00.40,2019-2020,ISU European Short Track Championships 2020 - Debrecen (HUN),5000mRelay,m,Semifinals,2
