ANIKEJ Rafal POSITION,ANIKEJ Rafal LAP TIME,ANIKEJ Rafal ELAPSED TIME,SHAMUKHANOV Yerkebulan POSITION,SHAMUKHANOV Yerkebulan LAP TIME,SHAMUKHANOV Yerkebulan ELAPSED TIME,Alex VARNYU POSITION,Alex VARNYU LAP TIME,Alex VARNYU ELAPSED TIME
1,6.89,6.89,2,7.29,7.29,3,7.48,7.48
1,8.92,15.81,2,9.12,16.41,3,9.04,16.52
1,8.55,24.36,2,8.69,25.10,3,8.64,25.16
1,8.66,33.02,2,8.81,33.91,3,8.82,33.98
1,8.76,41.766,2,9.04,42.941,3,9.07,43.036
