Alvaro PENA POSITION,Alvaro PENA LAP TIME,Alvaro PENA ELAPSED TIME,Fedor ANDREYEV POSITION,Fedor ANDREYEV LAP TIME,Fedor ANDREYEV ELAPSED TIME,HAMELIN Charles POSITION,HAMELIN Charles LAP TIME,HAMELIN Charles ELAPSED TIME,Jack WHELBOURNE POSITION,Jack WHELBOURNE LAP TIME,Jack WHELBOURNE ELAPSED TIME
4,7.55,7.55,2,7.15,7.15,1,6.99,6.99,3,7.24,7.24
4,9.88,17.43,3,9.44,16.59,1,8.91,15.90,2,9.01,16.25
4,9.39,26.82,3,9.28,25.87,1,8.50,24.40,2,8.60,24.85
4,9.65,36.47,3,9.45,35.32,1,8.58,32.98,2,8.78,33.63
4,9.95,46.412,3,9.74,45.053,1,8.73,41.704,2,9.10,42.727
