Petra SULOVSKA POSITION,Petra SULOVSKA LAP TIME,Petra SULOVSKA ELAPSED TIME,Oliwia GAWLICA POSITION,Oliwia GAWLICA LAP TIME,Oliwia GAWLICA ELAPSED TIME,Ylenia TOTA POSITION,Ylenia TOTA LAP TIME,Ylenia TOTA ELAPSED TIME,Roza KOOYSTRA POSITION,Roza KOOYSTRA LAP TIME,Roza KOOYSTRA ELAPSED TIME
4,8.21,8.21,1,7.62,7.62,2,7.83,7.83,3,8.02,8.02
4,10.62,18.83,1,10.16,17.78,2,10.05,17.88,3,10.13,18.15
4,10.17,29.00,1,9.78,27.56,2,9.75,27.63,3,9.50,27.65
4,10.56,39.56,1,10.02,37.58,2,9.97,37.60,3,10.16,37.81
4,10.98,50.537,2,10.42,47.998,1,10.19,47.781,3,10.46,48.264
