Wim de DEYNE POSITION,Wim de DEYNE LAP TIME,Wim de DEYNE ELAPSED TIME,Paul STANLEY POSITION,Paul STANLEY LAP TIME,Paul STANLEY ELAPSED TIME,CONFORTOLA Yuri POSITION,CONFORTOLA Yuri LAP TIME,CONFORTOLA Yuri ELAPSED TIME,Jean Charles MATTEI POSITION,Jean Charles MATTEI LAP TIME,Jean Charles MATTEI ELAPSED TIME
0,8.230,8.230,0,6.954,6.954,0,7.235,7.235,0,7.365,7.365
0,7.561,15.791,0,8.948,15.901,0,8.974,16.209,0,9.145,16.509
0,8.407,24.198,0,8.575,24.476,0,8.641,24.850,0,8.869,25.378
0,9.138,33.336,0,8.672,33.148,0,8.854,33.703,0,24.965,50.343
0,,,0,,,0,,,0,,
