CHO Nam-Kyu POSITION,CHO Nam-Kyu LAP TIME,CHO Nam-Kyu ELAPSED TIME,Michael GILDAY POSITION,Michael GILDAY LAP TIME,Michael GILDAY ELAPSED TIME,Takahiro FUJIMOTO POSITION,Takahiro FUJIMOTO LAP TIME,Takahiro FUJIMOTO ELAPSED TIME,ZHAO Qinyu POSITION,ZHAO Qinyu LAP TIME,ZHAO Qinyu ELAPSED TIME
0,6.889,6.889,0,6.894,6.894,0,6.668,6.668,0,7.048,7.048
0,9.508,16.397,0,10.167,17.060,0,9.574,16.243,0,9.532,16.580
0,9.053,25.450,0,10.667,27.727,0,9.035,25.278,0,9.079,25.659
0,9.029,34.479,0,6.643,34.370,0,9.152,34.430,0,9.093,34.752
0,,,0,,,0,,,0,,
