Jorien ter MORS POSITION,Jorien ter MORS LAP TIME,Jorien ter MORS ELAPSED TIME,Andrea KESZLER POSITION,Andrea KESZLER LAP TIME,Andrea KESZLER ELAPSED TIME,Charlotte GILMARTIN POSITION,Charlotte GILMARTIN LAP TIME,Charlotte GILMARTIN ELAPSED TIME,Katerina NOVOTNA POSITION,Katerina NOVOTNA LAP TIME,Katerina NOVOTNA ELAPSED TIME
1,7.36,7.36,2,7.43,7.43,3,7.71,7.71,4,7.85,7.85
1,9.95,17.31,2,9.96,17.39,3,9.81,17.52,4,9.78,17.63
1,9.29,26.60,2,9.27,26.66,3,9.26,26.78,4,9.22,26.85
1,9.08,35.68,2,9.11,35.77,3,9.09,35.87,4,9.25,36.10
1,9.10,44.776,2,9.23,44.995,3,9.15,45.011,4,9.18,45.273
