Marianne ST-GELAIS POSITION,Marianne ST-GELAIS LAP TIME,Marianne ST-GELAIS ELAPSED TIME,Marina GEORGIEVA-NIKOLOVA POSITION,Marina GEORGIEVA-NIKOLOVA LAP TIME,Marina GEORGIEVA-NIKOLOVA ELAPSED TIME,JEON Ji-Soo POSITION,JEON Ji-Soo LAP TIME,JEON Ji-Soo ELAPSED TIME
0,7.205,7.205,0,7.251,7.251,0,7.411,7.411
0,9.621,16.827,0,9.696,16.947,0,9.503,16.914
0,9.070,25.897,0,9.099,26.047,0,8.953,25.867
0,9.334,35.230,0,9.090,35.136,0,9.194,35.061
0,9.605,44.836,0,9.639,44.776,0,,
