Roberto SERRA POSITION,Roberto SERRA LAP TIME,Roberto SERRA ELAPSED TIME,Zsolt KALAMAR KERTESZ POSITION,Zsolt KALAMAR KERTESZ LAP TIME,Zsolt KALAMAR KERTESZ ELAPSED TIME,Matus UZAK POSITION,Matus UZAK LAP TIME,Matus UZAK ELAPSED TIME,Takahiro FUJIMOTO POSITION,Takahiro FUJIMOTO LAP TIME,Takahiro FUJIMOTO ELAPSED TIME
1,6.727,6.727,4,7.640,7.640,3,7.134,7.134,2,6.792,6.792
1,9.099,15.826,4,9.953,17.592,3,9.435,16.568,2,9.223,16.015
1,8.866,24.692,4,9.674,27.265,3,9.022,25.590,2,9.548,25.563
1,9.408,34.099,4,9.815,37.080,3,9.202,34.792,2,8.556,34.118
1,9.49,43.586,4,10.09,47.162,3,9.53,44.315,2,9.63,43.739
