Paul STANLEY POSITION,Paul STANLEY LAP TIME,Paul STANLEY ELAPSED TIME,Paul HERRMANN POSITION,Paul HERRMANN LAP TIME,Paul HERRMANN ELAPSED TIME,LIU Xiao Liang POSITION,LIU Xiao Liang LAP TIME,LIU Xiao Liang ELAPSED TIME,Sergei KASTOV POSITION,Sergei KASTOV LAP TIME,Sergei KASTOV ELAPSED TIME
1,6.560,6.560,2,7.240,7.240,3,7.290,7.290,4,7.350,7.350
1,9.060,15.630,2,8.920,16.160,3,8.940,16.230,4,9.360,16.720
1,8.800,24.440,2,8.670,24.830,3,8.920,25.160,4,9.340,26.060
1,8.980,33.420,2,8.880,33.720,3,8.800,33.960,4,9.580,35.640
1,9.310,42.740,2,9.260,42.990,3,9.190,43.150,4,9.700,45.350
