Jorrit OOSTEN POSITION,Jorrit OOSTEN LAP TIME,Jorrit OOSTEN ELAPSED TIME,Jeremy MASSON POSITION,Jeremy MASSON LAP TIME,Jeremy MASSON ELAPSED TIME,Roderick OOSTEN POSITION,Roderick OOSTEN LAP TIME,Roderick OOSTEN ELAPSED TIME,Bartosz KONOPKO POSITION,Bartosz KONOPKO LAP TIME,Bartosz KONOPKO ELAPSED TIME
0,7.370,7.370,0,7.202,7.202,0,7.391,7.391,0,7.306,7.306
0,9.819,17.189,0,9.229,16.431,0,9.426,16.817,0,9.527,16.833
0,8.913,26.102,0,9.132,25.563,0,11.542,28.359,0,8.938,25.770
0,9.078,35.180,0,9.378,34.940,0,10.660,39.019,0,8.971,34.741
0,9.410,44.590,0,9.560,44.500,0,12.180,51.199,0,9.534,44.276
