Viktor KNOCH POSITION,Viktor KNOCH LAP TIME,Viktor KNOCH ELAPSED TIME,Tyson HEUNG POSITION,Tyson HEUNG LAP TIME,Tyson HEUNG ELAPSED TIME,Paul STANLEY POSITION,Paul STANLEY LAP TIME,Paul STANLEY ELAPSED TIME,Takahiro FUJIMOTO POSITION,Takahiro FUJIMOTO LAP TIME,Takahiro FUJIMOTO ELAPSED TIME
1,6.55,6.55,2,6.79,6.79,3,6.86,6.86,4,7.35,7.35
1,8.84,15.39,2,9.01,15.80,3,9.07,15.93,4,9.01,16.36
1,8.88,24.27,2,8.63,24.43,3,8.57,24.50,4,8.63,24.99
1,8.54,32.81,2,8.76,33.19,3,8.71,33.21,4,8.68,33.67
1,9.37,42.175,2,9.00,42.181,3,9.08,42.288,4,9.42,43.088
