START_POS_1 POSITION,START_POS_1 LAP TIME,START_POS_1 ELAPSED TIME,START_POS_2 POSITION,START_POS_2 LAP TIME,START_POS_2 ELAPSED TIME,START_POS_3 POSITION,START_POS_3 LAP TIME,START_POS_3 ELAPSED TIME,START_POS_4 POSITION,START_POS_4 LAP TIME,START_POS_4 ELAPSED TIME,season,competition,event,gender,round,race
1,13.59,13.59,2,13.71,13.71,4,19.01,19.01,3,13.95,13.95,2013-2014,"ISU World Cup 2013/2014, Torino (ITA)",1000m,m,Preliminaries,13
1,10.25,23.84,2,10.15,23.86,4,9.64,28.65,3,10.09,24.04,2013-2014,"ISU World Cup 2013/2014, Torino (ITA)",1000m,m,Preliminaries,13
2,9.93,33.77,1,9.80,33.66,4,9.80,38.45,3,9.87,33.91,2013-2014,"ISU World Cup 2013/2014, Torino (ITA)",1000m,m,Preliminaries,13
2,10.19,43.96,1,10.17,43.83,3,10.01,48.46,,,,2013-2014,"ISU World Cup 2013/2014, Torino (ITA)",1000m,m,Preliminaries,13
2,10.06,54.02,1,10.04,53.87,4,10.22,58.68,3,,54.16,2013-2014,"ISU World Cup 2013/2014, Torino (ITA)",1000m,m,Preliminaries,13
2,9.48,1:03.50,1,9.49,1:03.36,4,10.33,1:09.01,3,9.49,1:03.65,2013-2014,"ISU World Cup 2013/2014, Torino (ITA)",1000m,m,Preliminaries,13
2,9.14,1:12.64,1,9.17,1:12.53,4,10.52,1:19.53,3,9.17,1:12.82,2013-2014,"ISU World Cup 2013/2014, Torino (ITA)",1000m,m,Preliminaries,13
2,9.25,1:21.89,1,9.15,1:21.68,4,10.74,1:30.27,3,9.22,1:22.04,2013-2014,"ISU World Cup 2013/2014, Torino (ITA)",1000m,m,Preliminaries,13
2,9.32,1:31.206,1,9.35,1:31.029,4,10.99,1:41.256,3,9.41,1:31.450,2013-2014,"ISU World Cup 2013/2014, Torino (ITA)",1000m,m,Preliminaries,13
