Kiril PANDOV POSITION,Kiril PANDOV LAP TIME,Kiril PANDOV ELAPSED TIME,Robert BECKER POSITION,Robert BECKER LAP TIME,Robert BECKER ELAPSED TIME,Jorrit OOSTEN POSITION,Jorrit OOSTEN LAP TIME,Jorrit OOSTEN ELAPSED TIME,Elliott SHRIANE POSITION,Elliott SHRIANE LAP TIME,Elliott SHRIANE ELAPSED TIME
0,6.945,6.945,0,6.969,6.969,0,7.298,7.298,0,7.401,7.401
0,9.063,16.008,0,9.268,16.237,0,9.121,16.419,0,9.226,16.627
0,8.804,24.812,0,8.682,24.920,0,8.879,25.298,0,8.718,25.345
0,8.886,33.698,0,8.876,33.796,0,8.878,34.176,0,8.966,34.312
0,9.460,43.158,0,9.268,43.064,0,9.099,43.275,0,9.085,43.396
