XU Aili POSITION,XU Aili LAP TIME,XU Aili ELAPSED TIME,HIRAI Ami POSITION,HIRAI Ami LAP TIME,HIRAI Ami ELAPSED TIME,LIN Yu-Tzu POSITION,LIN Yu-Tzu LAP TIME,LIN Yu-Tzu ELAPSED TIME,Samra SELIMBEGOVIC POSITION,Samra SELIMBEGOVIC LAP TIME,Samra SELIMBEGOVIC ELAPSED TIME
1,7.68,7.68,2,8.01,8.01,4,8.50,8.50,3,8.18,8.18
1,9.94,17.62,2,10.05,18.06,4,10.78,19.28,3,10.55,18.73
1,9.72,27.34,2,9.66,27.72,4,10.37,29.65,3,10.40,29.13
1,9.90,37.24,2,9.76,37.48,4,10.54,40.19,3,10.80,39.93
1,10.07,47.305,2,9.95,47.425,4,11.04,51.221,3,11.27,51.191
