JANG Won-Hoon POSITION,JANG Won-Hoon LAP TIME,JANG Won-Hoon ELAPSED TIME,YE Liming POSITION,YE Liming LAP TIME,YE Liming ELAPSED TIME,Maxime FORTIN POSITION,Maxime FORTIN LAP TIME,Maxime FORTIN ELAPSED TIME,Viktor KNOCH POSITION,Viktor KNOCH LAP TIME,Viktor KNOCH ELAPSED TIME,Bartosz KONOPKO POSITION,Bartosz KONOPKO LAP TIME,Bartosz KONOPKO ELAPSED TIME
0,12.804,12.804,0,13.041,13.041,0,12.481,12.481,0,12.992,12.992,0,13.209,13.209
0,9.737,22.541,0,9.878,22.919,0,9.943,22.424,0,9.449,22.441,0,9.650,22.859
0,9.899,32.440,0,9.288,32.207,0,9.731,32.155,0,9.835,32.276,0,9.787,32.646
0,9.459,41.899,0,9.552,41.759,0,9.368,41.523,0,9.522,41.798,0,9.454,42.100
0,9.692,51.590,0,9.615,51.374,0,9.632,51.156,0,9.594,51.392,0,9.668,51.768
0,9.529,1:01.119,0,9.737,1:01.111,0,9.803,1:00.959,0,9.534,1:00.926,0,9.558,1:01.326
0,9.472,1:10.591,0,9.609,1:10.720,0,9.297,1:10.256,0,9.631,1:10.558,0,9.284,1:10.610
0,9.781,1:20.372,0,9.873,1:20.593,0,9.806,1:20.062,0,9.694,1:20.251,0,9.881,1:20.491
0,,,0,,,0,,,0,,,0,,
