Bor Luka URLEP POSITION,Bor Luka URLEP LAP TIME,Bor Luka URLEP ELAPSED TIME,Mykyta KHOCHYN POSITION,Mykyta KHOCHYN LAP TIME,Mykyta KHOCHYN ELAPSED TIME,Marc GONZALES POSITION,Marc GONZALES LAP TIME,Marc GONZALES ELAPSED TIME,KHALIL Khairil Ridhwan POSITION,KHALIL Khairil Ridhwan LAP TIME,KHALIL Khairil Ridhwan ELAPSED TIME
1,7.18,7.18,2,7.56,7.56,3,7.82,7.82,4,7.90,7.90
1,9.51,16.69,2,9.77,17.33,3,9.80,17.62,4,10.04,17.94
1,9.17,25.86,2,9.39,26.72,3,9.41,27.03,4,9.57,27.51
1,9.35,35.21,2,9.51,36.23,3,9.53,36.56,4,9.92,37.43
1,9.68,44.864,2,9.77,45.983,3,9.85,46.378,4,10.61,48.027
