Wim de DEYNE POSITION,Wim de DEYNE LAP TIME,Wim de DEYNE ELAPSED TIME,Attila TARCALI POSITION,Attila TARCALI LAP TIME,Attila TARCALI ELAPSED TIME,Jean Charles MATTEI POSITION,Jean Charles MATTEI LAP TIME,Jean Charles MATTEI ELAPSED TIME,Anton SIMON POSITION,Anton SIMON LAP TIME,Anton SIMON ELAPSED TIME
0,12.972,12.972,0,13.061,13.061,0,12.890,12.890,0,12.592,12.592
0,9.846,22.817,0,9.886,22.947,0,10.016,22.906,0,10.054,22.646
0,9.762,32.579,0,9.927,32.874,0,9.890,32.796,0,9.720,32.366
0,9.499,42.078,0,9.452,42.326,0,9.442,42.238,0,9.552,41.918
0,9.644,51.721,0,9.528,51.853,0,9.582,51.820,0,9.625,51.543
0,9.637,1:01.358,0,9.669,1:01.522,0,9.610,1:01.430,0,9.710,1:01.253
0,9.638,1:10.996,0,9.804,1:11.326,0,9.494,1:10.924,0,9.887,1:11.140
0,9.503,1:20.499,0,10.323,1:21.649,0,9.576,1:20.501,0,10.154,1:21.293
0,9.343,1:29.842,0,10.671,1:32.320,0,,,0,10.592,1:31.886
