JEON Ji-Soo POSITION,JEON Ji-Soo LAP TIME,JEON Ji-Soo ELAPSED TIME,FENG Xue POSITION,FENG Xue LAP TIME,FENG Xue ELAPSED TIME,Brigitte MARCOZ POSITION,Brigitte MARCOZ LAP TIME,Brigitte MARCOZ ELAPSED TIME,Karin SCHMID POSITION,Karin SCHMID LAP TIME,Karin SCHMID ELAPSED TIME
1,7.422,7.422,2,7.657,7.657,3,8.014,8.014,4,8.349,8.349
1,9.953,17.375,2,9.730,17.387,3,10.402,18.415,4,10.168,18.516
1,9.572,26.946,2,9.746,27.132,3,10.003,28.418,4,10.034,28.550
1,10.265,37.211,2,10.201,37.333,3,10.351,38.769,4,10.498,39.048
1,10.20,47.402,2,10.19,47.523,3,11.01,49.771,4,10.80,49.845
